what,kind,bundleId,bundleVersion,description,time
java.specification.version,sysinfo,,,"1.6",1313835629702
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1313835629702
java.version,sysinfo,,,"1.6.0_19",1313835629702
java.vm.info,sysinfo,,,"mixed mode, sharing",1313835629702
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1313835629702
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1313835629702
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1313835629702
java.vm.specification.version,sysinfo,,,"1.0",1313835629702
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1313835629702
java.vm.version,sysinfo,,,"16.2-b04",1313835629702
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1313835629737
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1313835629738
started,bundle,CE,1.0.0.qualifier,"CE",1313835629739
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1313835629741
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.102.v200903070248,"org.eclipse.wst.ws.service.policy.ui",1313835629742
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313835630054
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313835644949
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313835646074
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313835647174
closed,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313835647244
