what,kind,bundleId,bundleVersion,description,time
processors,sysinfo,,,"2",1313094002838
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1313094002838
java.runtime.version,sysinfo,,,"1.6.0_19-b04",1313094002838
java.specification.name,sysinfo,,,"Java Platform API Specification",1313094002838
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1313094002838
java.specification.version,sysinfo,,,"1.6",1313094002840
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1313094002840
java.version,sysinfo,,,"1.6.0_19",1313094002840
java.vm.info,sysinfo,,,"mixed mode, sharing",1313094002840
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1313094002840
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1313094002840
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1313094002840
java.vm.specification.version,sysinfo,,,"1.0",1313094002840
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1313094002840
java.vm.version,sysinfo,,,"16.2-b04",1313094002840
started,bundle,CE,1.0.0.qualifier,"CE",1313094004138
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313094005520
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313094020611
stopped,bundle,CE,1.0.0.qualifier,"CE",1313094020651
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313094020663
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313094025138
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313094026384
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313094081898
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313094081911
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313094085558
