what,kind,bundleId,bundleVersion,description,time
locale,sysinfo,,,"de_DE",1312973945420
processors,sysinfo,,,"2",1312973945420
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1312973945420
java.runtime.version,sysinfo,,,"1.6.0_19-b04",1312973945420
java.specification.name,sysinfo,,,"Java Platform API Specification",1312973945420
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1312973945420
java.specification.version,sysinfo,,,"1.6",1312973945420
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1312973945420
java.version,sysinfo,,,"1.6.0_19",1312973945420
java.vm.info,sysinfo,,,"mixed mode, sharing",1312973945420
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1312973945420
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1312973945420
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1312973945420
java.vm.specification.version,sysinfo,,,"1.0",1312973945420
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1312973945420
java.vm.version,sysinfo,,,"16.2-b04",1312973945420
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312973967413
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312973967448
stopped,bundle,CE,1.0.0.qualifier,"CE",1312973967502
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312973970597
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312973971688
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312973979557
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312973980467
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312973981155
closed,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312973981290
