what,kind,bundleId,bundleVersion,description,time
processors,sysinfo,,,"2",1313092194941
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1313092194941
java.runtime.version,sysinfo,,,"1.6.0_19-b04",1313092194941
java.specification.name,sysinfo,,,"Java Platform API Specification",1313092194941
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1313092194941
java.specification.version,sysinfo,,,"1.6",1313092194941
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1313092194941
java.version,sysinfo,,,"1.6.0_19",1313092194941
java.vm.info,sysinfo,,,"mixed mode, sharing",1313092194941
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1313092194941
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1313092194941
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1313092194941
java.vm.specification.version,sysinfo,,,"1.0",1313092194941
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1313092194941
java.vm.version,sysinfo,,,"16.2-b04",1313092194941
started,bundle,CE,1.0.0.qualifier,"CE",1313092195284
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313092196572
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313092212058
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313092212095
stopped,bundle,CE,1.0.0.qualifier,"CE",1313092212098
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313092220715
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313092222056
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313092230661
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313092232091
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313092234519
