what,kind,bundleId,bundleVersion,description,time
locale,sysinfo,,,"de_DE",1312971722982
processors,sysinfo,,,"2",1312971722982
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1312971722982
java.runtime.version,sysinfo,,,"1.6.0_19-b04",1312971722982
java.specification.name,sysinfo,,,"Java Platform API Specification",1312971722982
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1312971722982
java.specification.version,sysinfo,,,"1.6",1312971722982
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1312971722982
java.version,sysinfo,,,"1.6.0_19",1312971722982
java.vm.info,sysinfo,,,"mixed mode, sharing",1312971722982
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1312971722982
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1312971722982
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1312971722982
java.vm.specification.version,sysinfo,,,"1.0",1312971722982
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1312971722984
java.vm.version,sysinfo,,,"16.2-b04",1312971722984
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312971753549
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312971753577
stopped,bundle,CE,1.0.0.qualifier,"CE",1312971753630
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312971756280
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312971757864
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312971774716
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312971775591
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312971776331
closed,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312971776436
