what,kind,bundleId,bundleVersion,description,time
java.specification.version,sysinfo,,,"1.6",1313835227826
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1313835227826
java.version,sysinfo,,,"1.6.0_19",1313835227826
java.vm.info,sysinfo,,,"mixed mode, sharing",1313835227826
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1313835227826
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1313835227826
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1313835227826
java.vm.specification.version,sysinfo,,,"1.0",1313835227826
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1313835227826
java.vm.version,sysinfo,,,"16.2-b04",1313835227826
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1313835227858
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1313835227859
started,bundle,CE,1.0.0.qualifier,"CE",1313835227860
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1313835227862
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.102.v200903070248,"org.eclipse.wst.ws.service.policy.ui",1313835227866
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313835228232
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313835249852
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313835250873
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313835251983
closed,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313835252050
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.102.v200805140135,"org.eclipse.jst.j2ee.xdoclet.runtime",1313835252399
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.0.v200805140020,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1313835252400
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1313835252401
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1313835252402
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.206.v20090812,"org.eclipse.jst.server.generic.oc4j",1313835252403
