what,kind,bundleId,bundleVersion,description,time
java.specification.version,sysinfo,,,"1.6",1313742970635
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1313742970635
java.version,sysinfo,,,"1.6.0_19",1313742970635
java.vm.info,sysinfo,,,"mixed mode, sharing",1313742970635
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1313742970635
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1313742970635
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1313742970635
java.vm.specification.version,sysinfo,,,"1.0",1313742970635
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1313742970635
java.vm.version,sysinfo,,,"16.2-b04",1313742970635
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1313742970647
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1313742970672
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1313742970685
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1313742970687
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.102.v200903070248,"org.eclipse.wst.ws.service.policy.ui",1313742970687
started,bundle,CE,1.0.0.qualifier,"CE",1313742970702
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313742971101
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313742983900
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313742985181
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313743114049
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313743115516
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313743116189
closed,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313743116316
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.102.v200805140135,"org.eclipse.jst.j2ee.xdoclet.runtime",1313743116791
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.0.v200805140020,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1313743116794
