what,kind,bundleId,bundleVersion,description,time
processors,sysinfo,,,"2",1313663505963
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1313663505963
java.runtime.version,sysinfo,,,"1.6.0_19-b04",1313663505963
java.specification.name,sysinfo,,,"Java Platform API Specification",1313663505963
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1313663505963
java.specification.version,sysinfo,,,"1.6",1313663505963
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1313663505963
java.version,sysinfo,,,"1.6.0_19",1313663505963
java.vm.info,sysinfo,,,"mixed mode, sharing",1313663505963
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1313663505963
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1313663505963
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1313663505963
java.vm.specification.version,sysinfo,,,"1.0",1313663505963
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1313663505963
java.vm.version,sysinfo,,,"16.2-b04",1313663505963
started,bundle,CE,1.0.0.qualifier,"CE",1313663505971
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313663506324
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313663517891
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313663518779
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313663519331
closed,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313663519434
