what,kind,bundleId,bundleVersion,description,time
processors,sysinfo,,,"2",1309959909588
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1309959909588
java.runtime.version,sysinfo,,,"1.6.0_19-b04",1309959909588
java.specification.name,sysinfo,,,"Java Platform API Specification",1309959909588
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1309959909588
java.specification.version,sysinfo,,,"1.6",1309959909588
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1309959909588
java.version,sysinfo,,,"1.6.0_19",1309959909588
java.vm.info,sysinfo,,,"mixed mode, sharing",1309959909588
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1309959909588
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1309959909588
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1309959909588
java.vm.specification.version,sysinfo,,,"1.0",1309959909588
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1309959909588
java.vm.version,sysinfo,,,"16.2-b04",1309959909588
started,bundle,CE,1.0.0.qualifier,"CE",1309959910433
error,log,,,"Unhandled event loop exception",1309959911029
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309959918947
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309959919964
error,log,,,"Unhandled event loop exception",1309959921133
error,log,,,"Unhandled event loop exception",1309959922694
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309959928699
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309959929814
closed,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309959929887
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.406.v200903031852,"org.eclipse.jst.ws.axis.creation.ui",1309959930247
