what,kind,bundleId,bundleVersion,description,time
processors,sysinfo,,,"2",1312820677579
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1312820677579
java.runtime.version,sysinfo,,,"1.6.0_19-b04",1312820677579
java.specification.name,sysinfo,,,"Java Platform API Specification",1312820677579
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1312820677579
java.specification.version,sysinfo,,,"1.6",1312820677579
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1312820677579
java.version,sysinfo,,,"1.6.0_19",1312820677579
java.vm.info,sysinfo,,,"mixed mode, sharing",1312820677579
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1312820677579
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1312820677579
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1312820677579
java.vm.specification.version,sysinfo,,,"1.0",1312820677579
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1312820677579
java.vm.version,sysinfo,,,"16.2-b04",1312820677579
started,bundle,CE,1.0.0.qualifier,"CE",1312820678362
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312820679790
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312820732081
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312820734478
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312820735338
closed,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312820735453
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.406.v200903031852,"org.eclipse.jst.ws.axis.creation.ui",1312820735851
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.405.v200901261650,"org.eclipse.jst.ws.axis.consumption.ui",1312820735851
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.306.v200810082309,"org.eclipse.jst.ws.axis.consumption.core",1312820735853
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.103.v200807162242,"org.eclipse.jst.ws.axis2.creation.ui",1312820735853
