what,kind,bundleId,bundleVersion,description,time
java.specification.version,sysinfo,,,"1.6",1313491153338
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1313491153338
java.version,sysinfo,,,"1.6.0_19",1313491153338
java.vm.info,sysinfo,,,"mixed mode, sharing",1313491153338
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1313491153338
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1313491153338
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1313491153338
java.vm.specification.version,sysinfo,,,"1.0",1313491153338
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1313491153338
java.vm.version,sysinfo,,,"16.2-b04",1313491153338
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1313491153351
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1313491153363
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.102.v200903070248,"org.eclipse.wst.ws.service.policy.ui",1313491153366
started,bundle,CE,1.0.0.qualifier,"CE",1313491153416
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313491153767
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313491170935
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313491170960
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313491172053
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313491172785
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313491241272
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313491242215
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313491243235
closed,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313491243340
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.102.v200805140135,"org.eclipse.jst.j2ee.xdoclet.runtime",1313491243745
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.0.v200805140020,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1313491243747
