what,kind,bundleId,bundleVersion,description,time
processors,sysinfo,,,"2",1313178635008
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1313178635008
java.runtime.version,sysinfo,,,"1.6.0_19-b04",1313178635008
java.specification.name,sysinfo,,,"Java Platform API Specification",1313178635008
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1313178635008
java.specification.version,sysinfo,,,"1.6",1313178635008
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1313178635008
java.version,sysinfo,,,"1.6.0_19",1313178635008
java.vm.info,sysinfo,,,"mixed mode, sharing",1313178635008
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1313178635008
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1313178635008
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1313178635008
java.vm.specification.version,sysinfo,,,"1.0",1313178635008
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1313178635008
java.vm.version,sysinfo,,,"16.2-b04",1313178635008
started,bundle,CE,1.0.0.qualifier,"CE",1313178680266
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313178681522
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313178696304
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313178696322
stopped,bundle,CE,1.0.0.qualifier,"CE",1313178696336
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313178771925
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313178773590
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313178774847
closed,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313178775005
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.102.v200805140135,"org.eclipse.jst.j2ee.xdoclet.runtime",1313178775573
