what,kind,bundleId,bundleVersion,description,time
processors,sysinfo,,,"2",1312970994573
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1312970994573
java.runtime.version,sysinfo,,,"1.6.0_19-b04",1312970994573
java.specification.name,sysinfo,,,"Java Platform API Specification",1312970994573
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1312970994573
java.specification.version,sysinfo,,,"1.6",1312970994573
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1312970994573
java.version,sysinfo,,,"1.6.0_19",1312970994573
java.vm.info,sysinfo,,,"mixed mode, sharing",1312970994573
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1312970994573
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1312970994573
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1312970994573
java.vm.specification.version,sysinfo,,,"1.0",1312970994573
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1312970994573
java.vm.version,sysinfo,,,"16.2-b04",1312970994573
started,bundle,CE,1.0.0.qualifier,"CE",1312971002659
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312971003826
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312971021591
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312971021619
stopped,bundle,CE,1.0.0.qualifier,"CE",1312971021672
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312971023455
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312971024656
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312971032540
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312971035973
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312971037640
