what,kind,bundleId,bundleVersion,description,time
locale,sysinfo,,,"de_DE",1312970740719
processors,sysinfo,,,"2",1312970740719
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1312970740719
java.runtime.version,sysinfo,,,"1.6.0_19-b04",1312970740719
java.specification.name,sysinfo,,,"Java Platform API Specification",1312970740719
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1312970740719
java.specification.version,sysinfo,,,"1.6",1312970740719
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1312970740719
java.version,sysinfo,,,"1.6.0_19",1312970740719
java.vm.info,sysinfo,,,"mixed mode, sharing",1312970740719
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1312970740719
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1312970740719
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1312970740719
java.vm.specification.version,sysinfo,,,"1.0",1312970740719
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1312970740719
java.vm.version,sysinfo,,,"16.2-b04",1312970740719
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312970763932
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312970763950
stopped,bundle,CE,1.0.0.qualifier,"CE",1312970764005
unresolved,bundle,CE,1.0.0.qualifier,"CE",1312970764030
updated,bundle,CE,1.0.0.qualifier,"CE",1312970764030
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312970766650
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312970768483
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312970768573
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312970776208
