what,kind,bundleId,bundleVersion,description,time
processors,sysinfo,,,"2",1313512906145
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1313512906145
java.runtime.version,sysinfo,,,"1.6.0_19-b04",1313512906145
java.specification.name,sysinfo,,,"Java Platform API Specification",1313512906145
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1313512906145
java.specification.version,sysinfo,,,"1.6",1313512906145
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1313512906145
java.version,sysinfo,,,"1.6.0_19",1313512906145
java.vm.info,sysinfo,,,"mixed mode, sharing",1313512906145
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1313512906145
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1313512906145
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1313512906145
java.vm.specification.version,sysinfo,,,"1.0",1313512906147
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1313512906147
java.vm.version,sysinfo,,,"16.2-b04",1313512906147
started,bundle,CE,1.0.0.qualifier,"CE",1313512907153
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313512907637
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313512963158
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313512964306
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313512965102
closed,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313512965266
