what,kind,bundleId,bundleVersion,description,time
ws,sysinfo,,,"win32",1312979916129
locale,sysinfo,,,"de_DE",1312979916129
processors,sysinfo,,,"2",1312979916129
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1312979916129
java.runtime.version,sysinfo,,,"1.6.0_19-b04",1312979916129
java.specification.name,sysinfo,,,"Java Platform API Specification",1312979916129
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1312979916129
java.specification.version,sysinfo,,,"1.6",1312979916129
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1312979916129
java.version,sysinfo,,,"1.6.0_19",1312979916129
java.vm.info,sysinfo,,,"mixed mode, sharing",1312979916129
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1312979916129
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1312979916129
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1312979916129
java.vm.specification.version,sysinfo,,,"1.0",1312979916129
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1312979916129
java.vm.version,sysinfo,,,"16.2-b04",1312979916129
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312979931794
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312979932987
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1312979936017
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1312979936029
closed,view,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.internal.introview",1312979936047
started,bundle,CE,1.0.0.qualifier,"CE",1312979937719
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312979939212
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312979968041
