what,kind,bundleId,bundleVersion,description,time
java.specification.version,sysinfo,,,"1.6",1313085422238
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1313085422238
java.version,sysinfo,,,"1.6.0_19",1313085422238
java.vm.info,sysinfo,,,"mixed mode, sharing",1313085422238
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1313085422238
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1313085422238
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1313085422238
java.vm.specification.version,sysinfo,,,"1.0",1313085422238
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1313085422238
java.vm.version,sysinfo,,,"16.2-b04",1313085422238
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1313085422248
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1313085422256
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1313085422258
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1313085422271
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.102.v200903070248,"org.eclipse.wst.ws.service.policy.ui",1313085422273
started,bundle,CE,1.0.0.qualifier,"CE",1313085424053
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313085425397
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313085446904
stopped,bundle,CE,1.0.0.qualifier,"CE",1313085446932
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313085446934
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313085499237
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313085501061
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313085524162
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313085526034
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313085530069
