what,kind,bundleId,bundleVersion,description,time
processors,sysinfo,,,"2",1312921956105
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1312921956105
java.runtime.version,sysinfo,,,"1.6.0_19-b04",1312921956105
java.specification.name,sysinfo,,,"Java Platform API Specification",1312921956105
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1312921956105
java.specification.version,sysinfo,,,"1.6",1312921956105
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1312921956105
java.version,sysinfo,,,"1.6.0_19",1312921956105
java.vm.info,sysinfo,,,"mixed mode",1312921956105
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1312921956105
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1312921956105
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1312921956105
java.vm.specification.version,sysinfo,,,"1.0",1312921956105
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1312921956105
java.vm.version,sysinfo,,,"16.2-b04",1312921956105
started,bundle,CE,1.0.0.qualifier,"CE",1312921960754
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312921969523
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312921999103
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312922003549
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312922028057
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312922029790
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312922062208
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312922064252
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312922076186
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312922078090
