what,kind,bundleId,bundleVersion,description,time
locale,sysinfo,,,"de_DE",1312973778261
processors,sysinfo,,,"2",1312973778261
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1312973778261
java.runtime.version,sysinfo,,,"1.6.0_19-b04",1312973778261
java.specification.name,sysinfo,,,"Java Platform API Specification",1312973778261
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1312973778261
java.specification.version,sysinfo,,,"1.6",1312973778261
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1312973778261
java.version,sysinfo,,,"1.6.0_19",1312973778261
java.vm.info,sysinfo,,,"mixed mode, sharing",1312973778261
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1312973778261
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1312973778261
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1312973778261
java.vm.specification.version,sysinfo,,,"1.0",1312973778261
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1312973778261
java.vm.version,sysinfo,,,"16.2-b04",1312973778261
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312973790026
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312973790061
stopped,bundle,CE,1.0.0.qualifier,"CE",1312973790130
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312973791537
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312973793453
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312973804868
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312973806040
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312973806715
closed,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312973806815
