what,kind,bundleId,bundleVersion,description,time
locale,sysinfo,,,"de_DE",1312724293502
processors,sysinfo,,,"2",1312724293502
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1312724293502
java.runtime.version,sysinfo,,,"1.6.0_19-b04",1312724293502
java.specification.name,sysinfo,,,"Java Platform API Specification",1312724293502
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1312724293502
java.specification.version,sysinfo,,,"1.6",1312724293502
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1312724293502
java.version,sysinfo,,,"1.6.0_19",1312724293502
java.vm.info,sysinfo,,,"mixed mode, sharing",1312724293502
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1312724293502
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1312724293502
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1312724293502
java.vm.specification.version,sysinfo,,,"1.0",1312724293502
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1312724293502
java.vm.version,sysinfo,,,"16.2-b04",1312724293502
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312724300257
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312724301100
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312724302051
closed,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312724302192
