what,kind,bundleId,bundleVersion,description,time
processors,sysinfo,,,"2",1313181570998
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1313181570998
java.runtime.version,sysinfo,,,"1.6.0_19-b04",1313181570998
java.specification.name,sysinfo,,,"Java Platform API Specification",1313181570998
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1313181570998
java.specification.version,sysinfo,,,"1.6",1313181570998
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1313181570998
java.version,sysinfo,,,"1.6.0_19",1313181570998
java.vm.info,sysinfo,,,"mixed mode, sharing",1313181570998
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1313181570998
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1313181570998
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1313181570998
java.vm.specification.version,sysinfo,,,"1.0",1313181570998
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1313181570998
java.vm.version,sysinfo,,,"16.2-b04",1313181570998
started,bundle,CE,1.0.0.qualifier,"CE",1313181593329
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313181594652
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313181629395
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313181630639
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313181632658
closed,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313181632767
