what,kind,bundleId,bundleVersion,description,time
processors,sysinfo,,,"2",1313762598692
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1313762598692
java.runtime.version,sysinfo,,,"1.6.0_19-b04",1313762598692
java.specification.name,sysinfo,,,"Java Platform API Specification",1313762598692
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1313762598692
java.specification.version,sysinfo,,,"1.6",1313762598692
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1313762598692
java.version,sysinfo,,,"1.6.0_19",1313762598692
java.vm.info,sysinfo,,,"mixed mode, sharing",1313762598692
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1313762598692
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1313762598692
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1313762598692
java.vm.specification.version,sysinfo,,,"1.0",1313762598692
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1313762598692
java.vm.version,sysinfo,,,"16.2-b04",1313762598692
started,bundle,CE,1.0.0.qualifier,"CE",1313762602025
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313762602436
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313762618886
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313762619847
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313762620822
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313762622018
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313762630456
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313762631751
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313762632668
closed,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313762632738
