what,kind,bundleId,bundleVersion,description,time
processors,sysinfo,,,"2",1312798930169
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1312798930169
java.runtime.version,sysinfo,,,"1.6.0_19-b04",1312798930169
java.specification.name,sysinfo,,,"Java Platform API Specification",1312798930169
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1312798930169
java.specification.version,sysinfo,,,"1.6",1312798930169
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1312798930169
java.version,sysinfo,,,"1.6.0_19",1312798930169
java.vm.info,sysinfo,,,"mixed mode, sharing",1312798930169
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1312798930169
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1312798930169
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1312798930169
java.vm.specification.version,sysinfo,,,"1.0",1312798930169
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1312798930169
java.vm.version,sysinfo,,,"16.2-b04",1312798930169
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312798940597
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312798956542
started,bundle,CE,1.0.0.qualifier,"CE",1312798958139
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312798959276
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312798967095
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312798967195
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312798968003
closed,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312798968112
