what,kind,bundleId,bundleVersion,description,time
processors,sysinfo,,,"2",1313832789634
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1313832789634
java.runtime.version,sysinfo,,,"1.6.0_19-b04",1313832789634
java.specification.name,sysinfo,,,"Java Platform API Specification",1313832789634
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1313832789634
java.specification.version,sysinfo,,,"1.6",1313832789634
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1313832789634
java.version,sysinfo,,,"1.6.0_19",1313832789634
java.vm.info,sysinfo,,,"mixed mode, sharing",1313832789634
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1313832789634
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1313832789634
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1313832789634
java.vm.specification.version,sysinfo,,,"1.0",1313832789634
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1313832789634
java.vm.version,sysinfo,,,"16.2-b04",1313832789634
started,bundle,CE,1.0.0.qualifier,"CE",1313832797733
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313832798319
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313832921325
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313832922792
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313832924271
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313832925053
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313832953455
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313832954488
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313832955332
closed,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313832955426
