what,kind,bundleId,bundleVersion,description,time
processors,sysinfo,,,"2",1313180470746
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1313180470746
java.runtime.version,sysinfo,,,"1.6.0_19-b04",1313180470746
java.specification.name,sysinfo,,,"Java Platform API Specification",1313180470746
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1313180470746
java.specification.version,sysinfo,,,"1.6",1313180470746
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1313180470746
java.version,sysinfo,,,"1.6.0_19",1313180470746
java.vm.info,sysinfo,,,"mixed mode, sharing",1313180470746
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1313180470746
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1313180470746
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1313180470746
java.vm.specification.version,sysinfo,,,"1.0",1313180470746
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1313180470746
java.vm.version,sysinfo,,,"16.2-b04",1313180470746
started,bundle,CE,1.0.0.qualifier,"CE",1313180471324
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313180472634
stopped,bundle,CE,1.0.0.qualifier,"CE",1313180488751
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313180490977
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313180494369
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313180508525
closed,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313180508636
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.102.v200805140135,"org.eclipse.jst.j2ee.xdoclet.runtime",1313180508965
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.0.v200805140020,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1313180508966
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1313180508967
