what,kind,bundleId,bundleVersion,description,time
processors,sysinfo,,,"2",1313578941770
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1313578941770
java.runtime.version,sysinfo,,,"1.6.0_19-b04",1313578941770
java.specification.name,sysinfo,,,"Java Platform API Specification",1313578941770
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1313578941770
java.specification.version,sysinfo,,,"1.6",1313578941770
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1313578941770
java.version,sysinfo,,,"1.6.0_19",1313578941770
java.vm.info,sysinfo,,,"mixed mode, sharing",1313578941770
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1313578941770
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1313578941770
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1313578941770
java.vm.specification.version,sysinfo,,,"1.0",1313578941770
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1313578941770
java.vm.version,sysinfo,,,"16.2-b04",1313578941770
started,bundle,CE,1.0.0.qualifier,"CE",1313578941785
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313578942130
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313579146367
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313579147585
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313579148427
closed,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313579148568
