what,kind,bundleId,bundleVersion,description,time
processors,sysinfo,,,"2",1312296031954
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1312296031954
java.runtime.version,sysinfo,,,"1.6.0_19-b04",1312296031954
java.specification.name,sysinfo,,,"Java Platform API Specification",1312296031954
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1312296031954
java.specification.version,sysinfo,,,"1.6",1312296031954
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1312296031954
java.version,sysinfo,,,"1.6.0_19",1312296031954
java.vm.info,sysinfo,,,"mixed mode, sharing",1312296031954
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1312296031954
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1312296031954
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1312296031954
java.vm.specification.version,sysinfo,,,"1.0",1312296031954
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1312296031954
java.vm.version,sysinfo,,,"16.2-b04",1312296031954
started,bundle,net.sf.eclipsefp.common.ui,0.10.0,"net.sf.eclipsefp.common.ui",1312296034491
started,bundle,de.leiffrenzel.fp.haskell.ghccompiler,0.10.0,"de.leiffrenzel.fp.haskell.ghccompiler",1312296034511
started,bundle,net.sf.eclipsefp.haskell.haddock,0.10.0,"net.sf.eclipsefp.haskell.haddock",1312296034522
started,bundle,net.sf.eclipsefp.haskell.hugs,0.10.0,"net.sf.eclipsefp.haskell.hugs",1312296034530
started,bundle,net.sf.eclipsefp.common.core,0.10.0,"net.sf.eclipsefp.common.core",1312296034615
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312296034822
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312296035920
started,bundle,CE,1.0.0.qualifier,"CE",1312296037050
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312296037463
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312296038418
