what,kind,bundleId,bundleVersion,description,time
processors,sysinfo,,,"2",1312724059078
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1312724059078
java.runtime.version,sysinfo,,,"1.6.0_19-b04",1312724059078
java.specification.name,sysinfo,,,"Java Platform API Specification",1312724059078
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1312724059078
java.specification.version,sysinfo,,,"1.6",1312724059078
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1312724059078
java.version,sysinfo,,,"1.6.0_19",1312724059078
java.vm.info,sysinfo,,,"mixed mode, sharing",1312724059078
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1312724059078
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1312724059078
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1312724059078
java.vm.specification.version,sysinfo,,,"1.0",1312724059078
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1312724059078
java.vm.version,sysinfo,,,"16.2-b04",1312724059078
started,bundle,org.eclipse.epp.usagedata.ui,1.1.0.R200906100410,"org.eclipse.epp.usagedata.ui",1312724060740
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312724061426
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312724063231
started,bundle,CE,1.0.0.qualifier,"CE",1312724067185
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312724070066
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312724136082
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312724136144
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312724149498
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312724151503
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312724152704
