what,kind,bundleId,bundleVersion,description,time
processors,sysinfo,,,"2",1313093383959
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1313093383959
java.runtime.version,sysinfo,,,"1.6.0_19-b04",1313093383959
java.specification.name,sysinfo,,,"Java Platform API Specification",1313093383959
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1313093383959
java.specification.version,sysinfo,,,"1.6",1313093383959
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1313093383959
java.version,sysinfo,,,"1.6.0_19",1313093383959
java.vm.info,sysinfo,,,"mixed mode, sharing",1313093383959
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1313093383959
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1313093383959
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1313093383959
java.vm.specification.version,sysinfo,,,"1.0",1313093383959
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1313093383959
java.vm.version,sysinfo,,,"16.2-b04",1313093383959
started,bundle,CE,1.0.0.qualifier,"CE",1313093386342
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313093387677
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313093409928
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313093409960
stopped,bundle,CE,1.0.0.qualifier,"CE",1313093409976
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313093420695
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313093421609
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313093450384
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313093452061
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313093453319
