what,kind,bundleId,bundleVersion,description,time
processors,sysinfo,,,"2",1312387433825
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1312387433825
java.runtime.version,sysinfo,,,"1.6.0_19-b04",1312387433825
java.specification.name,sysinfo,,,"Java Platform API Specification",1312387433825
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1312387433825
java.specification.version,sysinfo,,,"1.6",1312387433825
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1312387433825
java.version,sysinfo,,,"1.6.0_19",1312387433825
java.vm.info,sysinfo,,,"mixed mode, sharing",1312387433825
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1312387433825
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1312387433825
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1312387433825
java.vm.specification.version,sysinfo,,,"1.0",1312387433825
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1312387433825
java.vm.version,sysinfo,,,"16.2-b04",1312387433825
started,bundle,CE,1.0.0.qualifier,"CE",1312387434906
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312387436260
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312387467266
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312387470806
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312387474711
closed,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312387474821
