what,kind,bundleId,bundleVersion,description,time
processors,sysinfo,,,"2",1312970107817
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1312970107817
java.runtime.version,sysinfo,,,"1.6.0_19-b04",1312970107817
java.specification.name,sysinfo,,,"Java Platform API Specification",1312970107817
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1312970107817
java.specification.version,sysinfo,,,"1.6",1312970107817
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1312970107817
java.version,sysinfo,,,"1.6.0_19",1312970107817
java.vm.info,sysinfo,,,"mixed mode, sharing",1312970107817
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1312970107817
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1312970107817
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1312970107817
java.vm.specification.version,sysinfo,,,"1.0",1312970107817
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1312970107817
java.vm.version,sysinfo,,,"16.2-b04",1312970107817
started,bundle,CE,1.0.0.qualifier,"CE",1312970111784
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312970114290
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312970126996
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312970127066
stopped,bundle,CE,1.0.0.qualifier,"CE",1312970127967
unresolved,bundle,CE,1.0.0.qualifier,"CE",1312970127980
updated,bundle,CE,1.0.0.qualifier,"CE",1312970127980
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312970132672
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312970140567
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1312970141710
