what,kind,bundleId,bundleVersion,description,time
processors,sysinfo,,,"2",1313762796256
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1313762796256
java.runtime.version,sysinfo,,,"1.6.0_19-b04",1313762796256
java.specification.name,sysinfo,,,"Java Platform API Specification",1313762796256
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1313762796256
java.specification.version,sysinfo,,,"1.6",1313762796256
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1313762796256
java.version,sysinfo,,,"1.6.0_19",1313762796256
java.vm.info,sysinfo,,,"mixed mode, sharing",1313762796256
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1313762796256
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1313762796256
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1313762796256
java.vm.specification.version,sysinfo,,,"1.0",1313762796256
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1313762796256
java.vm.version,sysinfo,,,"16.2-b04",1313762796256
started,bundle,CE,1.0.0.qualifier,"CE",1313762796526
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313762796872
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313762825709
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313762825731
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313762827021
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313762827830
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313762833942
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313762834883
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313762880601
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1313762881697
